"Bug ID","Product","Component","Assignee","Status","Severity","Resolution","Summary","Changed","Alias","Assignee Real Name","Blocks","Depends on","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Personal Tags","Priority","Reporter","Reporter Real Name","Summary","Target Milestone","URL","Version","Votes"
47102,"POI","XSSF","dev","RESOLVED","normal","DUPLICATE","setRowBreak() doesn't work for XSSFSheet","2011-06-24 13:13:04",,"POI Developers List",,,"PC",,,2,"2009-04-27 02:28:27","Windows XP",,"P2","ytakahashi","Yuta Takahashi","setRowBreak() doesn't work for XSSFSheet"," ---",,"3.5-dev",4
47156,"POI","XSSF","dev","RESOLVED","minor","FIXED","Minor issue in setting XLSX doc properties","2011-06-24 10:50:11",,"POI Developers List",,,"PC",,,2,"2009-05-05 09:25:29","Windows Server 2003",,"P2","vinu.kumar","Vinu Kumar","Minor issue in setting XLSX doc properties"," ---",,"unspecified",0
47188,"POI","XSSF","dev","RESOLVED","major","LATER","setCellComment corrupts workbook (2007 XML format)","2011-02-25 17:04:02",,"POI Developers List",,,"PC",,,10,"2009-05-12 23:33:58","Windows Server 2003",,"P2","vinu.kumar","Vinu Kumar","setCellComment corrupts workbook (2007 XML format)"," ---",,"3.5-dev",0
47206,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFSheet autoSizeColumn not considering all rows","2014-08-21 15:57:51",,"POI Developers List",,,"PC",,,10,"2009-05-16 08:23:59","Windows Vista",,"P2","robstewart57","ROb","XSSFSheet autoSizeColumn not considering all rows"," ---",,"3.5-dev",0
47278,"POI","XSSF","dev","RESOLVED","normal","FIXED","xsi:nil attribute for <t> tag caused Excel 2007 to fail to open workbook","2009-05-30 03:43:48",,"POI Developers List",,,"PC",,,4,"2009-05-28 03:18:40","Windows Vista",,"P2","eduard.dudar","Eduard Dudar","xsi:nil attribute for <t> tag caused Excel 2007 to fail to open workbook"," ---",,"unspecified",0
47294,"POI","XSSF","dev","RESOLVED","major","FIXED","XSSFWorkbook - FormulaParseException thrown from setRepeatingRowsAndColumns() when sheet name has a quote - ' in it.","2009-06-10 11:45:51",,"POI Developers List",,,"All",,,2,"2009-06-01 12:39:45","All",,"P2","lnelson","Leif Nelson","XSSFWorkbook - FormulaParseException thrown from setRepeatingRowsAndColumns() when sheet name has a quote - ' in it."," ---",,"3.5-dev",0
47352,"POI","XSSF","dev","RESOLVED","normal","DUPLICATE","cloneSheet does not copy chart","2015-03-18 20:20:36",,"POI Developers List",,,"PC",,,3,"2009-06-11 02:36:37","Windows XP",,"P2","bartdt","Bart De Tandt","cloneSheet does not copy chart"," ---",,"3.5-dev",1
47411,"POI","XSSF","dev","RESOLVED","normal","FIXED","xlsx files with date values don't display properly in Mac Excel 2008 (due to different defaults, apparently)","2009-06-29 07:53:38",,"POI Developers List",,,"PC",,,8,"2009-06-23 08:58:13","Mac OS X 10.4",,"P2","lnelson","Leif Nelson","xlsx files with date values don't display properly in Mac Excel 2008 (due to different defaults, apparently)"," ---",,"3.5-dev",0
47432,"POI","XSSF","dev","RESOLVED","normal","DUPLICATE","xlsx files generated with POI cannot be opened by OpenOffice 3.x","2009-06-29 07:51:48",,"POI Developers List",,,"PC",,,5,"2009-06-25 17:33:41","All",,"P2","lnelson","Leif Nelson","xlsx files generated with POI cannot be opened by OpenOffice 3.x"," ---",,"3.5-dev",0
47460,"POI","XSSF","dev","RESOLVED","normal","FIXED","XFFSWorkbook Core Properties initialization","2009-07-12 01:22:01",,"POI Developers List",,,"PC",,,2,"2009-06-30 08:58:43","Mac OS X 10.4",,"P2","roberto.manicardi","Roberto Manicardi","XFFSWorkbook Core Properties initialization"," ---",,"3.5-dev",0
47468,"POI","XSSF","dev","RESOLVED","normal","INVALID","enable support to manage xs:any nodes with XMLBeans","2009-07-07 22:59:05",,"POI Developers List",,,"PC",,,2,"2009-07-02 07:50:29","Mac OS X 10.4",,"P2","roberto.manicardi","Roberto Manicardi","enable support to manage xs:any nodes with XMLBeans"," ---",,"3.5-dev",0
47504,"POI","XSSF","dev","RESOLVED","normal","FIXED","xlsx files with hyperlinks to document locations gives error: A segment shall not hold any characters other than pchar characters. [M1.6]","2009-07-12 00:39:44",,"POI Developers List",,,"All",,,2,"2009-07-09 16:21:14","All",,"P2","lnelson","Leif Nelson","xlsx files with hyperlinks to document locations gives error: A segment shall not hold any characters other than pchar characters. [M1.6]"," ---",,"3.5-dev",0
47520,"POI","XSSF","dev","RESOLVED","normal","FIXED","[PATCH] Implementation of an XLSX to XML Exporter using Custom XML Mapping","2010-01-20 12:15:48",,"POI Developers List",,,"PC",,,13,"2009-07-13 08:32:57","Windows XP",,"P2","roberto.manicardi","Roberto Manicardi","[PATCH] Implementation of an XLSX to XML Exporter using Custom XML Mapping"," ---",,"3.5-dev",0
47540,"POI","XSSF","dev","RESOLVED","normal","FIXED","Custom properties and Extended properties are not saved","2009-07-19 11:30:28",,"POI Developers List",,,"PC",,,3,"2009-07-16 01:03:54","Mac OS X 10.4",,"P2","roberto.manicardi","Roberto Manicardi","Custom properties and Extended properties are not saved"," ---",,"3.5-dev",0
47559,"POI","XSSF","dev","RESOLVED","normal","FIXED","POI generated xlsx files are not compatible with Excel 2008 Mac SP2","2009-08-09 06:30:45",,"POI Developers List",,,"PC",,,28,"2009-07-22 15:14:42","Mac OS X 10.4",,"P2","lnelson","Leif Nelson","POI generated xlsx files are not compatible with Excel 2008 Mac SP2"," ---",,"3.5-dev",0
47570,"POI","XSSF","dev","RESOLVED","normal","FIXED","Extraneous /xl/calcChain.xml part (Calculation properties) left behind in .xlsx file","2017-12-21 14:04:23",,"POI Developers List",,,"Macintosh",,,9,"2009-07-23 18:06:54","All",,"P2","prescindor","David Agnew","Extraneous /xl/calcChain.xml part (Calculation properties) left behind in .xlsx file"," ---",,"3.10-dev",0
47581,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFSheet.setColumnWidth does not do anything","2009-09-13 10:53:02",,"POI Developers List",,,"PC",,,6,"2009-07-25 21:05:47","Mac OS X 10.4",,"P2","prescindor","David Agnew","XSSFSheet.setColumnWidth does not do anything"," ---",,"3.5-dev",0
47582,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFCellStyle.cloneStyleFrom not replicating all the style attributes","2010-09-20 16:10:53",,"POI Developers List",,,"PC",,,3,"2009-07-25 21:34:45","Mac OS X 10.4",,"P2","prescindor","David Agnew","XSSFCellStyle.cloneStyleFrom not replicating all the style attributes"," ---",,"3.5-dev",0
47604,"POI","XSSF","dev","RESOLVED","normal","FIXED","[PATCH] Implementation of an XML to XLSX Importer using Custom XML Mapping","2009-08-05 11:00:31",,"POI Developers List",,,"PC",,,6,"2009-07-29 14:00:03","Mac OS X 10.4",,"P2","roberto.manicardi","Roberto Manicardi","[PATCH] Implementation of an XML to XLSX Importer using Custom XML Mapping"," ---",,"3.5-dev",0
47606,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFCell.parseCellNum is not working for more than 702 (ZZ) colums","2009-08-05 10:02:29",,"POI Developers List",,,"PC",,,2,"2009-07-30 01:28:52","Windows XP",,"P2","tyzuk","Rolf Tyzuk","XSSFCell.parseCellNum is not working for more than 702 (ZZ) colums"," ---",,"3.5-dev",0
47616,"POI","XSSF","dev","RESOLVED","normal","WORKSFORME","Schema element is saved without standard namespace","2015-07-07 20:04:50",,"POI Developers List",,,"PC",,,4,"2009-07-31 07:55:24","Mac OS X 10.4",,"P2","roberto.manicardi","Roberto Manicardi","Schema element is saved without standard namespace"," ---",,"3.5-dev",0
47620,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFWorkbook.setRepeatingRowsAndColumns causes FormulaParseException","2009-08-05 10:55:29",,"POI Developers List",,,"PC",,,2,"2009-08-01 18:09:04","Mac OS X 10.4",,"P2","prescindor","David Agnew","XSSFWorkbook.setRepeatingRowsAndColumns causes FormulaParseException"," ---",,"3.5-dev",0
47737,"POI","XSSF","dev","RESOLVED","critical","FIXED","Unreadable content opening XSSF generated excel.","2009-09-12 09:03:07",,"POI Developers List",,,"PC",,,5,"2009-08-25 11:50:00","Windows XP",,"P2","lingjiao.chen","Ling Chen","Unreadable content opening XSSF generated excel."," ---",,"3.5-dev",0
47804,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFSheet.setColumnHidden bleeds into adjacent columns having the same width.","2009-10-04 03:10:52",,"POI Developers List",,,"Macintosh",,,2,"2009-09-08 13:02:23","Mac OS X 10.4",,"P2","prescindor","David Agnew","XSSFSheet.setColumnHidden bleeds into adjacent columns having the same width."," ---",,"unspecified",0
47813,"POI","XSSF","dev","RESOLVED","normal","FIXED","Problems with XSSFWorkbook.removeSheetAt when workbook contains chart","2009-09-13 07:49:29",,"POI Developers List",,,"PC",,,3,"2009-09-09 22:14:21","Mac OS X 10.4",,"P2","prescindor","David Agnew","Problems with XSSFWorkbook.removeSheetAt when workbook contains chart"," ---",,"unspecified",0
47862,"POI","XSSF","dev","RESOLVED","normal","FIXED","Not setting the correct columnwidth in XSSFSheet","2009-10-04 03:15:32",,"POI Developers List",,,"PC",,,5,"2009-09-17 13:06:04","Windows XP",,"P2","bstox","bob Stox","Not setting the correct columnwidth in XSSFSheet"," ---",,"3.5-dev",0
47889,"POI","XSSF","dev","RESOLVED","normal","FIXED","NumberFormatException when calling XSSFCell.getStringCellValue() on cell with a string","2009-09-26 04:05:23",,"POI Developers List",,,"PC",,,3,"2009-09-22 19:01:29","Linux",,"P2","jeff","Jeffrey Armstrong","NumberFormatException when calling XSSFCell.getStringCellValue() on cell with a string"," ---",,"3.5-dev",0
47961,"POI","XSSF","dev","RESOLVED","normal","INVALID","Cannot instantiate XSSFColor with java.awt.Color as argument","2009-10-30 09:10:28",,"POI Developers List",,,"PC",,,2,"2009-10-08 02:00:56","Windows Vista",,"P2","mobject","Minh Tran","Cannot instantiate XSSFColor with java.awt.Color as argument"," ---",,"3.5-FINAL",0
47964,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFSheet.createFreezePane mix up of leftmostColumn and topRow in call to CellReference","2011-05-10 20:06:10",,"POI Developers List",,,"PC",,,4,"2009-10-08 08:17:33","Windows Vista",,"P2","bpkent","Robert Kent","XSSFSheet.createFreezePane mix up of leftmostColumn and topRow in call to CellReference"," ---",,"3.5-FINAL",6
47969,"POI","XSSF","dev","RESOLVED","normal","FIXED","Problematic equals methods","2009-10-13 16:39:04",,"POI Developers List",,,"PC",,,2,"2009-10-09 00:46:30","Linux",,"P2","dhorwitz","David Horwitz","Problematic equals methods"," ---",,"3.5-FINAL",0
48042,"POI","XSSF","dev","RESOLVED","critical","INVALID","Cannot save changes made to a chart","2009-10-28 07:17:55",,"POI Developers List",,,"PC",,,4,"2009-10-22 20:20:43","Windows XP",,"P2","nkalpana","Kalpana","Cannot save changes made to a chart"," ---",,"3.5-FINAL",0
48070,"POI","XSSF","dev","RESOLVED","normal","FIXED","Preserving leading and trailing spaces XSSFCell","2009-10-28 03:44:12",,"POI Developers List",,,"All",,,2,"2009-10-27 12:51:22","Windows Vista",,"P2","dmonti","Dale Monti","Preserving leading and trailing spaces XSSFCell"," ---",,"3.5-FINAL",0
48087,"POI","XSSF","dev","RESOLVED","major","FIXED","org.apache.poi.xssf.usermodel.XSSFChartSheet completely broken","2009-11-03 16:11:51",,"POI Developers List",,,"PC",,,4,"2009-10-29 11:53:12","Windows XP",,"P2","robin.salkeld","Robin Salkeld","org.apache.poi.xssf.usermodel.XSSFChartSheet completely broken"," ---",,"3.5-FINAL",0
48106,"POI","XSSF","dev","RESOLVED","major","FIXED","Cell Comments not visible using XSSF","2009-11-30 15:17:22",,"POI Developers List",,,"PC",,,10,"2009-11-02 10:47:30","Windows Vista",,"P2","tcarolan","Tom","Cell Comments not visible using XSSF"," ---",,"3.5-FINAL",0
48140,"POI","XSSF","dev","RESOLVED","blocker","INVALID","Cannot get a numeric value from a text cell","2009-11-24 08:38:05",,"POI Developers List",,,"PC",,,5,"2009-11-05 08:42:56","Windows Vista",,"P2","michel.jung89","Michel Jung","Cannot get a numeric value from a text cell"," ---",,"3.5-FINAL",0
48205,"POI","XSSF","dev","RESOLVED","normal","FIXED","POI 3.5 Memory and perfomance solution","2011-06-16 15:32:03",,"POI Developers List",,,"PC",,,6,"2009-11-16 04:05:08","Windows XP",,"P2","nisharg","Jaydeep","POI 3.5 Memory and perfomance solution"," ---",,"3.5-FINAL",1
48213,"POI","XSSF","dev","RESOLVED","enhancement","LATER","Support for Shared Workbooks","2015-03-18 20:41:32",,"POI Developers List",,,"PC",,,3,"2009-11-17 06:39:45","Windows XP",,"P2","vlast3k","Vladimir Savchenko","Support for Shared Workbooks"," ---",,"unspecified",0
48269,"POI","XSSF","dev","RESOLVED","normal","FIXED","[PATCH] Exception occurs while try getErrorCellString() from XSSFCell","2009-11-25 03:33:30",,"POI Developers List",,,"PC",,,3,"2009-11-24 00:38:46","Windows XP",,"P2","Petr.Udalau","Petr.Udalau","[PATCH] Exception occurs while try getErrorCellString() from XSSFCell"," ---",,"unspecified",0
48314,"POI","XSSF","dev","RESOLVED","normal","FIXED","setRowBreak and SetColumnBreak doesnt work with 2007 XML format","2011-06-24 13:13:04",,"POI Developers List",,,"PC",,,6,"2009-11-30 23:46:23","Windows Server 2003",,"P2","vinu.kumar","Vinu Kumar","setRowBreak and SetColumnBreak doesnt work with 2007 XML format"," ---",,"3.5-FINAL",0
48338,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFSheet autoSizeColumn() on empty RichTextString fails","2009-12-04 03:24:54",,"POI Developers List",,,"PC",,,2,"2009-12-04 00:11:23","Windows XP",,"P2","poelman","Martin Poelman","XSSFSheet autoSizeColumn() on empty RichTextString fails"," ---",,"3.5-FINAL",0
48426,"POI","XSSF","dev","RESOLVED","normal","FIXED","[PATCH] Text extraction from PPTX tables","2010-01-13 06:22:39",,"POI Developers List",,,"PC",,,4,"2009-12-21 06:26:58","Linux",,"P2","max.valjanski","Maxim Valyanskiy","[PATCH] Text extraction from PPTX tables"," ---",,"3.5-dev",0
48432,"POI","XSSF","dev","RESOLVED","normal","REMIND","[PATCH]Initial draft of XSSFTheme","2010-05-20 02:02:27",,"POI Developers List",,,"PC",,,4,"2009-12-23 00:02:30","Windows XP",,"P2","Petr.Udalau","Petr.Udalau","[PATCH]Initial draft of XSSFTheme"," ---",,"unspecified",0
48493,"POI","XSSF","dev","RESOLVED","critical","FIXED","Get NullPointerException in org.apache.xmlbeans.impl.store.Xobj.array_setter when creating Excel spreadsheet","2010-01-13 11:30:26",,"POI Developers List",,,"PC",,,3,"2010-01-06 09:33:20","Windows XP",,"P2","solomon.eugene",,"Get NullPointerException in org.apache.xmlbeans.impl.store.Xobj.array_setter when creating Excel spreadsheet"," ---",,"unspecified",0
48495,"POI","XSSF","dev","RESOLVED","normal","WORKSFORME","Exception received after using shiftRows and cloneSheet","2015-08-06 21:06:29",,"POI Developers List",,,"All",,,2,"2010-01-06 11:23:25","All",,"P2","bstox","bob Stox","Exception received after using shiftRows and cloneSheet"," ---",,"3.6-FINAL",0
48544,"POI","XSSF","dev","RESOLVED","normal","FIXED","Example code XLSX2CSV fails when shared string table is missing","2010-01-24 05:41:16",,"POI Developers List",,,"PC",,,2,"2010-01-14 07:57:40","Windows XP",,"P2","apache7","Chris Lott","Example code XLSX2CSV fails when shared string table is missing"," ---",,"3.6-FINAL",0
48572,"POI","XSSF","dev","RESOLVED","normal","FIXED","ClassNotFoundException: Missing class in poi-ooxml-schemas-3.6-20091214.jar","2010-03-15 06:42:22",,"POI Developers List",,,"PC",,,6,"2010-01-19 07:17:31","Windows Vista",,"P2","bernhard.sww","Bernhard","ClassNotFoundException: Missing class in poi-ooxml-schemas-3.6-20091214.jar"," ---",,"3.6-FINAL",0
48598,"POI","XSSF","dev","RESOLVED","normal","INVALID","code migration problem","2010-01-22 02:23:04",,"POI Developers List",,,"PC",,,2,"2010-01-22 01:30:42","Windows XP",,"P2","satishkk","satish","code migration problem"," ---",,"3.5-FINAL",0
48708,"POI","XSSF","dev","RESOLVED","major","DUPLICATE","Excel: Custom Paper size (height/Width)","2010-05-30 03:07:22",,"POI Developers List",,48707,"All",,,4,"2010-02-08 23:41:43","All",,"P2","tariq.zubairy","Tariq Zubairy","Excel: Custom Paper size (height/Width)"," ---",,"unspecified",0
48718,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFWorkbook.createFont fails to add font to styletable if un-modified Font was created","2017-07-23 22:33:08",,"POI Developers List",,,"PC",,,2,"2010-02-09 19:42:55","Windows XP",,"P2","payam.hekmat","Payam Hekmat","XSSFWorkbook.createFont fails to add font to styletable if un-modified Font was created"," ---",,"3.6-FINAL",0
48779,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFCellStyle.getFillForegroundColor dosn't return the right value","2010-05-26 13:48:22",,"POI Developers List",,,"PC",,,3,"2010-02-19 15:04:24","Windows XP",,"P2","AndrejRW","Andrej","XSSFCellStyle.getFillForegroundColor dosn't return the right value"," ---",,"3.6-FINAL",0
48877,"POI","XSSF","dev","RESOLVED","normal","FIXED","XSSFRichTextString: applyFont removes line break","2011-06-25 08:46:47",,"POI Developers List",,,"PC",,,8,"2010-03-09 12:50:36","All",,"P2","sm01",,"XSSFRichTextString: applyFont removes line break"," ---",,"3.7-FINAL",0
48923,"POI","XSSF","dev","RESOLVED","normal","INVALID","Method Name.getSheetIndex() fails to return valid sheet index","2010-05-26 10:52:07",,"POI Developers List",,,"PC",,,2,"2010-03-16 16:38:40","Windows 2000",,"P2","wholder","Wayne Holder","Method Name.getSheetIndex() fails to return valid sheet index"," ---",,"3.6-FINAL",0
48936,"POI","XSSF","dev","RESOLVED","normal","FIXED","Writing specific sequence of strings to XSSFSheet results in malformed XML","2010-04-25 09:03:35",,"POI Developers List",,,"PC",,,3,"2010-03-18 16:49:11","Linux",,"P2","philippe.laflamme","Philippe Laflamme","Writing specific sequence of strings to XSSFSheet results in malformed XML"," ---",,"3.6-FINAL",0
48962,"POI","XSSF","dev","RESOLVED","normal","WORKSFORME","XSSFColor.getRgb() always returns null","2015-08-24 09:34:46",,"POI Developers List",,,"Macintosh",,,8,"2010-03-22 22:25:10","Mac OS X 10.4",,"P2","mkbitbucket",,"XSSFColor.getRgb() always returns null"," ---",,"3.6-FINAL",0
48995,"POI","XSSF","dev","RESOLVED","major","WORKSFORME","Excel found unreadable content in workbook when using applyFont(...) on RichTextString","2017-10-10 11:38:40",,"POI Developers List",,,"PC",,,10,"2010-03-26 14:11:03","Windows XP",,"P2","sbrunot",,"Excel found unreadable content in workbook when using applyFont(...) on RichTextString"," ---",,"3.13-FINAL",6
49042,"POI","XSSF","dev","RESOLVED","critical","INVALID","an error preventing from constructing an XSSFworkbook in the eclipse environment","2010-04-06 09:42:23",,"POI Developers List",,,"PC",,,2,"2010-04-03 23:36:46","Windows XP",,"P2","shachtal","tal","an error preventing from constructing an XSSFworkbook in the eclipse environment"," ---",,"3.6-FINAL",0
49156,"POI","XSSF","dev","RESOLVED","normal","FIXED","NPE when evaluateInCell is used","2010-12-11 08:10:12",,"POI Developers List",,,"PC",,,11,"2010-04-20 09:43:11","Windows XP",,"P2","gavr145","Vasili","NPE when evaluateInCell is used"," ---",,"3.7-dev",0
49191,"POI","XSSF","dev","RESOLVED","normal","FIXED","TestText test fails in Polish locale","2010-05-22 12:07:01",,"POI Developers List",,,"PC",,,2,"2010-04-27 06:10:59","Windows XP",,"P2","antoni.mylka","Antoni Mylka","TestText test fails in Polish locale"," ---",,"3.7-dev",0
